images,values
images/018089.png,5.00001
images/018090.png,5.00001
images/018091.png,4.853
images/018092.png,3.689
images/018093.png,3.962
images/018094.png,2.883
images/018095.png,4.163
images/018096.png,4.747
images/018097.png,4.364
images/018098.png,3.512
images/018099.png,4.314
images/018100.png,3.938
images/018101.png,3.551
images/018102.png,4.17
images/018103.png,3.459
images/018104.png,4.091
images/018105.png,4.113
images/018106.png,3.806
images/018107.png,3.32
images/018108.png,3.727
images/018109.png,4.007
images/018110.png,2.757
images/018111.png,3.263
images/018112.png,3.353
images/018113.png,3.414
images/018114.png,3.325
images/018115.png,3.546
images/018116.png,3.419
images/018117.png,3.483
images/018118.png,3.401
images/018119.png,4.048
images/018120.png,2.445
images/018121.png,3.327
images/018122.png,2.84
images/018123.png,2.422
images/018124.png,3.736
images/018125.png,4.123
images/018126.png,2.312
images/018127.png,3.606
images/018128.png,3.387
images/018129.png,3.657
images/018130.png,3.544
images/018131.png,3.5
images/018132.png,3.447
images/018133.png,4.518
images/018134.png,3.521
images/018135.png,2.895
images/018136.png,3.33
images/018137.png,3.431
images/018138.png,3.515
images/018139.png,3.442
images/018140.png,3.881
images/018141.png,4.239
images/018142.png,4.165
images/018143.png,4.514
images/018144.png,4.316
images/018145.png,4.326
images/018146.png,2.929
images/018147.png,3.701
images/018148.png,4.473
images/018149.png,3.424
images/018150.png,2.25
images/018151.png,2.715
images/018152.png,2.914
images/018153.png,3.169
images/018154.png,4.097
images/018155.png,3.818
images/018156.png,3.275
images/018157.png,3.227
images/018158.png,4.301
images/018159.png,4.119
images/018160.png,3.83
images/018161.png,4.068
images/018162.png,4.03
images/018163.png,3.447
images/018164.png,3.674
images/018165.png,3.622
images/018166.png,2.284
images/018167.png,3.114
images/018168.png,5.00001
images/018169.png,2.438
images/018170.png,3.78
images/018171.png,2.536
images/018172.png,3.352
images/018173.png,3.49
images/018174.png,3.463
images/018175.png,3.236
images/018176.png,3.683
images/018177.png,4.112
images/018178.png,3.37
images/018179.png,2.394
images/018180.png,2.56
images/018181.png,2.848
images/018182.png,3.25
images/018183.png,2.528
images/018184.png,3.116
images/018185.png,2.736
images/018186.png,2.524
images/018187.png,2.246
images/018188.png,2.304
images/018189.png,3.277
images/018190.png,1.673
images/018191.png,3.609
images/018192.png,1.781
images/018193.png,2.327
images/018194.png,2.544
images/018195.png,2.222
images/018196.png,2.526
images/018197.png,2.394
images/018198.png,2.502
images/018199.png,2.61
images/018200.png,2.495
images/018201.png,2.397
images/018202.png,2.801
images/018203.png,4.5
images/018204.png,3.642
images/018205.png,3.365
images/018206.png,2.708
images/018207.png,3.242
images/018208.png,3.5
images/018209.png,2.674
images/018210.png,3.75
images/018211.png,0.4
images/018212.png,5.00001
images/018213.png,4.7
images/018214.png,5.00001
images/018215.png,2.625
images/018216.png,2.893
images/018217.png,2.846
images/018218.png,2.625
images/018219.png,3.223
images/018220.png,1.922
images/018221.png,2.77
images/018222.png,3.087
images/018223.png,2.889
images/018224.png,2.647
images/018225.png,3.433
images/018226.png,2.841
images/018227.png,2.667
images/018228.png,2.74
images/018229.png,1.972
images/018230.png,2.906
images/018231.png,2.298
images/018232.png,3.519
images/018233.png,1.827
images/018234.png,1.656
images/018235.png,2.935
images/018236.png,2.76
images/018237.png,2.664
images/018238.png,1.75
images/018239.png,1.813
images/018240.png,3.167
images/018241.png,3.277
images/018242.png,2.613
images/018243.png,2.75
images/018244.png,3.071
images/018245.png,3.343
images/018246.png,3.4
images/018247.png,3.525
images/018248.png,3.303
images/018249.png,2.802
images/018250.png,3.424
images/018251.png,3.531
images/018252.png,3.545
images/018253.png,3.656
images/018254.png,3.59
images/018255.png,4.147
images/018256.png,4.072
images/018257.png,3.536
images/018258.png,3.667
images/018259.png,3.734
images/018260.png,3.839
images/018261.png,4.65
images/018262.png,5.00001
images/018263.png,4.421
images/018264.png,3.429
images/018265.png,4.575
images/018266.png,4.735
images/018267.png,5.00001
images/018268.png,5.00001
images/018269.png,5.00001
images/018270.png,5.00001
images/018271.png,5.00001
images/018272.png,5.00001
images/018273.png,5.00001
images/018274.png,5.00001
images/018275.png,5.00001
images/018276.png,5.00001
images/018277.png,5.00001
images/018278.png,5.00001
images/018279.png,5.00001
images/018280.png,5.00001
images/018281.png,5.00001
images/018282.png,5.00001
images/018283.png,5.00001
images/018284.png,5.00001
images/018285.png,5.00001
images/018286.png,5.00001
images/018287.png,5.00001
images/018288.png,5.00001
images/018289.png,5.00001
images/018290.png,5.00001
images/018291.png,5.00001
images/018292.png,5.00001
images/018293.png,5.00001
images/018294.png,5.00001
images/018295.png,5.00001
images/018296.png,5.00001
images/018297.png,5.00001
images/018298.png,5.00001
images/018299.png,4.612
images/018300.png,4.409
images/018301.png,4.371
images/018302.png,2.65
images/018303.png,3.141
images/018304.png,3.609
images/018305.png,4.513
images/018306.png,4.637
images/018307.png,4.178
images/018308.png,4.438
images/018309.png,4.329
images/018310.png,3.621
images/018311.png,3.731
images/018312.png,4.384
images/018313.png,4.319
images/018314.png,4.255
images/018315.png,4.063
images/018316.png,3.974
images/018317.png,3.734
images/018318.png,3.766
images/018319.png,3.981
images/018320.png,5.00001
images/018321.png,5.00001
images/018322.png,5.00001
images/018323.png,5.00001
images/018324.png,4.466
images/018325.png,5.00001
images/018326.png,4.92
images/018327.png,5.00001
images/018328.png,5.00001
images/018329.png,5.00001
images/018330.png,5.00001
images/018331.png,5.00001
images/018332.png,4.25
images/018333.png,4.025
images/018334.png,3.56
images/018335.png,4.059
images/018336.png,5.00001
images/018337.png,5.00001
images/018338.png,5.00001
images/018339.png,5.00001
images/018340.png,5.00001
images/018341.png,5.00001
images/018342.png,5.00001
images/018343.png,4.763
images/018344.png,4.048
images/018345.png,3.786
images/018346.png,3.75
images/018347.png,5.00001
images/018348.png,5.00001
images/018349.png,3.875
images/018350.png,4.75
images/018351.png,5.00001
images/018352.png,5.00001
images/018353.png,5.00001
images/018354.png,5.00001
images/018355.png,5.00001
images/018356.png,5.00001
images/018357.png,5.00001
images/018358.png,5.00001
images/018359.png,5.00001
images/018360.png,5.00001
images/018361.png,5.00001
images/018362.png,5.00001
images/018363.png,5.00001
images/018364.png,5.00001
images/018365.png,3.6
images/018366.png,5.00001
images/018367.png,3.187
images/018368.png,2.799
images/018369.png,2.933
images/018370.png,3.985
images/018371.png,2.264
images/018372.png,2.558
images/018373.png,3.612
images/018374.png,2.714
images/018375.png,3.627
images/018376.png,4.592
images/018377.png,4.734
images/018378.png,4.85
images/018379.png,4.059
images/018380.png,5.00001
images/018381.png,5.00001
images/018382.png,5.00001
images/018383.png,4.345
images/018384.png,4.183
images/018385.png,3.48
images/018386.png,3.875
images/018387.png,3.559
images/018388.png,3.616
images/018389.png,3.942
images/018390.png,3.614
images/018391.png,3.056
images/018392.png,2.793
images/018393.png,2.795
images/018394.png,2.694
images/018395.png,2.465
images/018396.png,2.538
images/018397.png,1.911
images/018398.png,2.993
images/018399.png,2.339
images/018400.png,2.346
images/018401.png,2.452
images/018402.png,2.741
images/018403.png,2.388
images/018404.png,2.376
images/018405.png,2.624
images/018406.png,2.309
images/018407.png,2.24
images/018408.png,2.215
images/018409.png,2.791
images/018410.png,2.097
images/018411.png,1.95
images/018412.png,1.844
images/018413.png,2.942
images/018414.png,1.984
images/018415.png,2.508
images/018416.png,2.826
images/018417.png,2.532
images/018418.png,3.115
images/018419.png,2.187
images/018420.png,2.593
images/018421.png,2.362
images/018422.png,2.495
images/018423.png,3.5
images/018424.png,2.445
images/018425.png,2.131
images/018426.png,1.943
images/018427.png,1.234
images/018428.png,2.345
images/018429.png,2.241
images/018430.png,2.657
images/018431.png,2.892
images/018432.png,3.118
images/018433.png,2.912
images/018434.png,1.848
images/018435.png,2.574
images/018436.png,1.416
images/018437.png,1.839
images/018438.png,2.412
images/018439.png,2.374
images/018440.png,2.344
images/018441.png,2.41
images/018442.png,2.456
images/018443.png,2.412
images/018444.png,1.59
images/018445.png,2.518
images/018446.png,2.915
images/018447.png,2.331
images/018448.png,2.533
images/018449.png,2.48
images/018450.png,2.572
images/018451.png,2.783
images/018452.png,2.627
images/018453.png,2.171
images/018454.png,2.291
images/018455.png,2.896
images/018456.png,2.595
images/018457.png,2.658
images/018458.png,2.724
images/018459.png,2.607
images/018460.png,2.605
images/018461.png,5.00001
images/018462.png,2.611
images/018463.png,3.857
images/018464.png,5.00001
images/018465.png,3.941
images/018466.png,4.677
images/018467.png,4.126
images/018468.png,4.163
images/018469.png,3.445
images/018470.png,2.881
images/018471.png,2.298
images/018472.png,2.482
images/018473.png,3.862
images/018474.png,2.269
images/018475.png,2.393
images/018476.png,4.367
images/018477.png,3.217
images/018478.png,3.35
images/018479.png,3.008
images/018480.png,3.931
images/018481.png,3.868
images/018482.png,3.5
images/018483.png,2.607
images/018484.png,2.34
images/018485.png,2.603
images/018486.png,2.798
images/018487.png,2.647
images/018488.png,3.087
images/018489.png,2.515
images/018490.png,2.985
images/018491.png,1.986
images/018492.png,2.036
images/018493.png,2.286
images/018494.png,1.78
images/018495.png,1.703
images/018496.png,1.601
images/018497.png,3.05
images/018498.png,3.746
images/018499.png,5.00001
images/018500.png,2.625
images/018501.png,1.313
images/018502.png,3.409
images/018503.png,3.9
images/018504.png,4.0
images/018505.png,3.5
images/018506.png,1.375
images/018507.png,2.714
images/018508.png,2.631
images/018509.png,2.815
images/018510.png,2.563
images/018511.png,2.392
images/018512.png,2.33
images/018513.png,2.653
images/018514.png,2.45
images/018515.png,1.875
images/018516.png,2.125
images/018517.png,4.047
images/018518.png,3.676
images/018519.png,3.623
images/018520.png,1.313
images/018521.png,2.638
images/018522.png,2.941
images/018523.png,3.209
images/018524.png,2.583
images/018525.png,2.664
images/018526.png,2.531
images/018527.png,2.386
images/018528.png,2.239
images/018529.png,2.554
images/018530.png,2.294
images/018531.png,2.175
images/018532.png,1.667
images/018533.png,1.953
images/018534.png,2.609
images/018535.png,2.328
images/018536.png,2.4
images/018537.png,2.75
images/018538.png,2.424
images/018539.png,2.405
images/018540.png,4.0
images/018541.png,3.267
images/018542.png,2.344
images/018543.png,2.25
images/018544.png,2.625
images/018545.png,2.375
images/018546.png,2.326
images/018547.png,2.5
images/018548.png,2.813
images/018549.png,1.125
images/018550.png,2.435
images/018551.png,2.161
images/018552.png,2.02
images/018553.png,1.964
images/018554.png,2.064
images/018555.png,2.842
images/018556.png,2.638
images/018557.png,3.885
images/018558.png,2.265
images/018559.png,2.583
images/018560.png,2.76
images/018561.png,2.658
images/018562.png,1.166
images/018563.png,1.732
images/018564.png,1.56
images/018565.png,1.517
images/018566.png,1.646
images/018567.png,2.181
images/018568.png,1.945
images/018569.png,1.778
images/018570.png,2.383
images/018571.png,1.607
images/018572.png,1.614
images/018573.png,1.55
images/018574.png,1.514
images/018575.png,1.62
images/018576.png,1.214
images/018577.png,1.904
images/018578.png,1.843
images/018579.png,1.9
images/018580.png,1.697
images/018581.png,1.948
images/018582.png,1.891
images/018583.png,2.412
images/018584.png,1.784
images/018585.png,1.713
images/018586.png,1.922
images/018587.png,1.901
images/018588.png,1.775
images/018589.png,3.34
images/018590.png,3.158
images/018591.png,3.5
images/018592.png,2.4
images/018593.png,2.226
images/018594.png,2.316
images/018595.png,2.396
images/018596.png,2.143
images/018597.png,2.048
images/018598.png,2.023
images/018599.png,2.069
images/018600.png,2.841
images/018601.png,1.851
images/018602.png,2.733
images/018603.png,2.739
images/018604.png,2.068
images/018605.png,2.041
images/018606.png,1.803
images/018607.png,3.949
images/018608.png,3.833
images/018609.png,1.545
images/018610.png,1.964
images/018611.png,1.463
images/018612.png,2.7
images/018613.png,2.013
images/018614.png,2.323
images/018615.png,2.209
images/018616.png,2.037
images/018617.png,3.123
images/018618.png,3.22
images/018619.png,5.00001
images/018620.png,4.405
images/018621.png,2.615
images/018622.png,2.4
images/018623.png,1.909
images/018624.png,3.081
images/018625.png,3.734
images/018626.png,3.977
images/018627.png,3.315
images/018628.png,4.023
images/018629.png,3.566
images/018630.png,3.635
images/018631.png,3.864
images/018632.png,3.406
images/018633.png,3.9
images/018634.png,3.53
images/018635.png,3.044
images/018636.png,3.553
images/018637.png,3.716
images/018638.png,2.624
images/018639.png,2.729
images/018640.png,2.158
images/018641.png,2.07
images/018642.png,2.346
images/018643.png,2.156
images/018644.png,2.519
images/018645.png,2.583
images/018646.png,2.132
images/018647.png,2.567
images/018648.png,4.224
images/018649.png,3.773
images/018650.png,2.944
images/018651.png,2.285
images/018652.png,2.346
images/018653.png,2.451
images/018654.png,2.292
images/018655.png,2.524
images/018656.png,2.286
images/018657.png,2.638
images/018658.png,2.907
images/018659.png,2.643
images/018660.png,2.612
images/018661.png,3.308
images/018662.png,2.835
images/018663.png,3.152
images/018664.png,3.052
images/018665.png,2.38
images/018666.png,2.217
images/018667.png,3.518
images/018668.png,3.223
images/018669.png,2.333
images/018670.png,2.895
images/018671.png,2.319
images/018672.png,2.523
images/018673.png,3.088
images/018674.png,2.952
images/018675.png,3.211
images/018676.png,3.355
images/018677.png,3.684
images/018678.png,3.079
images/018679.png,3.52
images/018680.png,3.0
images/018681.png,4.2
images/018682.png,2.904
images/018683.png,2.986
images/018684.png,3.493
images/018685.png,2.884
images/018686.png,2.798
images/018687.png,2.286
images/018688.png,3.056
images/018689.png,1.908
images/018690.png,2.027
images/018691.png,2.291
images/018692.png,2.247
images/018693.png,1.875
images/018694.png,0.813
images/018695.png,0.689
images/018696.png,0.769
images/018697.png,0.726
images/018698.png,0.748
images/018699.png,1.188
images/018700.png,1.017
images/018701.png,0.875
images/018702.png,0.828
images/018703.png,0.582
images/018704.png,1.012
images/018705.png,0.753
images/018706.png,0.869
images/018707.png,0.782
images/018708.png,0.756
images/018709.png,1.042
images/018710.png,0.844
images/018711.png,1.389
images/018712.png,0.582
images/018713.png,1.487
images/018714.png,1.201
images/018715.png,0.901
images/018716.png,1.031
images/018717.png,1.229
images/018718.png,0.665
images/018719.png,1.05
images/018720.png,1.114
images/018721.png,0.787
images/018722.png,0.942
images/018723.png,1.516
images/018724.png,1.111
images/018725.png,1.142
images/018726.png,0.988
images/018727.png,0.648
images/018728.png,1.367
images/018729.png,1.133
images/018730.png,1.465
images/018731.png,0.865
images/018732.png,0.72
images/018733.png,0.808
images/018734.png,0.859
images/018735.png,1.006
images/018736.png,0.981
images/018737.png,0.816
images/018738.png,0.852
images/018739.png,0.978
images/018740.png,0.773
images/018741.png,0.694
images/018742.png,0.679
images/018743.png,0.759
images/018744.png,0.938
images/018745.png,1.001
images/018746.png,1.192
images/018747.png,1.167
images/018748.png,1.184
images/018749.png,0.831
images/018750.png,0.847
images/018751.png,0.922
images/018752.png,0.804
images/018753.png,0.615
images/018754.png,0.606
images/018755.png,0.566
images/018756.png,0.598
images/018757.png,0.656
images/018758.png,0.758
images/018759.png,1.416
images/018760.png,1.283
images/018761.png,1.307
images/018762.png,1.085
images/018763.png,1.054
images/018764.png,0.758
images/018765.png,1.298
images/018766.png,1.385
images/018767.png,1.508
images/018768.png,1.168
images/018769.png,0.668
images/018770.png,0.604
images/018771.png,0.481
images/018772.png,0.598
images/018773.png,0.63
images/018774.png,0.66
images/018775.png,0.685
images/018776.png,0.786
images/018777.png,0.806
images/018778.png,0.987
images/018779.png,0.955
images/018780.png,0.59
images/018781.png,0.764
images/018782.png,1.016
images/018783.png,0.661
images/018784.png,0.748
images/018785.png,0.854
images/018786.png,0.764
images/018787.png,0.977
images/018788.png,1.057
images/018789.png,0.985
images/018790.png,0.765
images/018791.png,0.745
images/018792.png,0.934
images/018793.png,1.712
images/018794.png,1.232
images/018795.png,0.658
images/018796.png,0.788
images/018797.png,1.078
images/018798.png,0.732
images/018799.png,0.52
images/018800.png,0.656
images/018801.png,0.875
images/018802.png,1.412
images/018803.png,1.01
images/018804.png,0.995
images/018805.png,0.804
images/018806.png,0.774
images/018807.png,0.903
images/018808.png,0.778
images/018809.png,0.613
images/018810.png,0.578
images/018811.png,0.645
images/018812.png,0.903
images/018813.png,0.887
images/018814.png,0.775
images/018815.png,0.729
images/018816.png,0.93
images/018817.png,0.71
images/018818.png,0.625
images/018819.png,0.924
images/018820.png,0.686
images/018821.png,0.666
images/018822.png,0.961
images/018823.png,0.435
images/018824.png,0.44
images/018825.png,0.586
images/018826.png,0.554
images/018827.png,0.614
images/018828.png,0.535
images/018829.png,0.646
images/018830.png,0.544
images/018831.png,0.654
images/018832.png,0.62
images/018833.png,0.701
images/018834.png,0.557
images/018835.png,0.813
images/018836.png,0.712
images/018837.png,0.632
images/018838.png,0.575
images/018839.png,0.942
images/018840.png,1.0
images/018841.png,0.609
images/018842.png,0.796
images/018843.png,0.617
images/018844.png,0.633
images/018845.png,0.811
images/018846.png,0.761
images/018847.png,0.462
images/018848.png,0.531
images/018849.png,0.801
images/018850.png,0.719
images/018851.png,0.815
images/018852.png,0.971
images/018853.png,1.101
images/018854.png,1.288
images/018855.png,0.575
images/018856.png,0.655
images/018857.png,0.56
images/018858.png,0.342
images/018859.png,0.629
images/018860.png,1.795
images/018861.png,2.148
images/018862.png,1.31
images/018863.png,1.246
images/018864.png,1.299
images/018865.png,1.127
images/018866.png,0.933
images/018867.png,1.116
images/018868.png,1.108
images/018869.png,1.119
images/018870.png,0.887
images/018871.png,1.27
images/018872.png,1.719
images/018873.png,0.967
images/018874.png,0.948
images/018875.png,2.252
images/018876.png,0.879
images/018877.png,0.9
images/018878.png,1.625
images/018879.png,0.946
images/018880.png,1.333
images/018881.png,1.094
images/018882.png,1.099
images/018883.png,1.479
images/018884.png,0.972
images/018885.png,0.928
images/018886.png,1.035
images/018887.png,1.073
images/018888.png,0.992
images/018889.png,0.928
images/018890.png,1.458
images/018891.png,1.415
images/018892.png,1.482
images/018893.png,1.429
images/018894.png,1.269
images/018895.png,1.524
images/018896.png,1.669
images/018897.png,1.098
images/018898.png,1.031
images/018899.png,0.979
images/018900.png,0.938
images/018901.png,0.984
images/018902.png,1.097
images/018903.png,1.037
images/018904.png,1.118
images/018905.png,1.2
images/018906.png,1.219
images/018907.png,1.347
images/018908.png,1.237
images/018909.png,1.506
images/018910.png,0.912
images/018911.png,1.316
images/018912.png,1.441
images/018913.png,1.236
images/018914.png,1.711
images/018915.png,0.864
images/018916.png,0.904
images/018917.png,1.685
images/018918.png,1.851
images/018919.png,2.083
images/018920.png,2.175
images/018921.png,2.018
images/018922.png,2.197
images/018923.png,1.903
images/018924.png,1.871
images/018925.png,1.958
images/018926.png,2.292
images/018927.png,2.1
images/018928.png,1.663
images/018929.png,1.506
images/018930.png,1.431
images/018931.png,1.225
images/018932.png,1.702
images/018933.png,3.288
images/018934.png,3.93
images/018935.png,3.204
images/018936.png,1.761
images/018937.png,1.613
images/018938.png,1.977
images/018939.png,1.95
images/018940.png,1.713
images/018941.png,1.734
images/018942.png,3.052
images/018943.png,1.35
images/018944.png,1.306
images/018945.png,1.44
images/018946.png,2.239
images/018947.png,1.617
images/018948.png,1.871
images/018949.png,1.625
images/018950.png,0.989
images/018951.png,0.99
images/018952.png,0.99
images/018953.png,1.072
images/018954.png,1.059
images/018955.png,1.298
images/018956.png,0.942
images/018957.png,1.054
images/018958.png,1.059
images/018959.png,0.922
images/018960.png,1.104
images/018961.png,1.25
images/018962.png,1.263
images/018963.png,1.296
images/018964.png,1.185
images/018965.png,1.085
images/018966.png,1.047
images/018967.png,1.011
images/018968.png,0.991
images/018969.png,1.204
images/018970.png,1.266
images/018971.png,1.316
images/018972.png,1.913
images/018973.png,1.577
images/018974.png,0.875
images/018975.png,0.929
images/018976.png,1.348
images/018977.png,1.379
images/018978.png,1.313
images/018979.png,1.265
images/018980.png,1.429
images/018981.png,1.404
images/018982.png,1.397
images/018983.png,1.375
images/018984.png,2.611
images/018985.png,0.813
images/018986.png,1.201
images/018987.png,1.438
images/018988.png,0.786
images/018989.png,2.051
images/018990.png,2.5
images/018991.png,2.812
images/018992.png,2.984
images/018993.png,2.458
images/018994.png,2.328
images/018995.png,2.609
images/018996.png,1.938
images/018997.png,1.517
images/018998.png,1.435
images/018999.png,1.502
images/019000.png,1.401
images/019001.png,1.81
images/019002.png,1.421
images/019003.png,1.583
images/019004.png,1.306
images/019005.png,2.5
images/019006.png,1.375
images/019007.png,1.017
images/019008.png,1.029
images/019009.png,1.26
images/019010.png,1.189
images/019011.png,1.585
images/019012.png,1.897
images/019013.png,3.152
images/019014.png,1.125
images/019015.png,1.22
images/019016.png,1.272
images/019017.png,1.173
images/019018.png,1.403
images/019019.png,2.188
images/019020.png,1.326
images/019021.png,1.348
images/019022.png,1.268
images/019023.png,1.295
images/019024.png,1.322
images/019025.png,1.517
images/019026.png,1.36
images/019027.png,1.734
images/019028.png,1.757
images/019029.png,1.462
images/019030.png,2.164
images/019031.png,1.98
images/019032.png,2.282
images/019033.png,1.919
images/019034.png,1.115
images/019035.png,1.011
images/019036.png,1.25
images/019037.png,1.176
images/019038.png,1.188
images/019039.png,0.844
images/019040.png,1.356
images/019041.png,2.1
images/019042.png,1.785
images/019043.png,0.938
images/019044.png,1.285
images/019045.png,1.548
images/019046.png,1.665
images/019047.png,1.464
images/019048.png,1.075
images/019049.png,1.227
images/019050.png,0.981
images/019051.png,1.331
images/019052.png,2.125
images/019053.png,0.964
images/019054.png,0.949
images/019055.png,1.644
images/019056.png,1.158
images/019057.png,0.813
images/019058.png,3.084
images/019059.png,2.518
images/019060.png,2.547
images/019061.png,2.579
images/019062.png,2.095
images/019063.png,3.333
images/019064.png,2.335
images/019065.png,1.733
images/019066.png,2.717
images/019067.png,2.976
images/019068.png,2.08
images/019069.png,2.623
images/019070.png,2.483
images/019071.png,3.323
images/019072.png,1.955
images/019073.png,1.955
images/019074.png,1.936
images/019075.png,1.713
images/019076.png,2.421
images/019077.png,2.132
images/019078.png,2.61
images/019079.png,1.76
images/019080.png,1.921
images/019081.png,1.662
images/019082.png,1.868
images/019083.png,1.493
images/019084.png,2.117
images/019085.png,3.066
images/019086.png,2.957
images/019087.png,1.651
images/019088.png,2.028
images/019089.png,1.901
images/019090.png,1.859
images/019091.png,1.938
images/019092.png,2.018
images/019093.png,2.049
images/019094.png,2.045
images/019095.png,1.885
images/019096.png,1.984
images/019097.png,1.819
images/019098.png,1.565
images/019099.png,1.702
images/019100.png,2.152
images/019101.png,1.891
images/019102.png,1.965
images/019103.png,2.505
images/019104.png,2.463
images/019105.png,2.345
images/019106.png,2.023
images/019107.png,0.75
images/019108.png,1.455
images/019109.png,1.941
images/019110.png,2.309
images/019111.png,2.288
images/019112.png,2.321
images/019113.png,2.671
images/019114.png,2.911
images/019115.png,2.238
images/019116.png,2.008
images/019117.png,2.523
images/019118.png,2.006
images/019119.png,2.513
images/019120.png,2.44
images/019121.png,1.516
images/019122.png,1.933
images/019123.png,2.436
images/019124.png,2.276
images/019125.png,1.626
images/019126.png,2.85
images/019127.png,2.885
images/019128.png,3.06
images/019129.png,2.618
images/019130.png,2.68
images/019131.png,3.177
images/019132.png,3.103
images/019133.png,1.625
images/019134.png,2.48
images/019135.png,2.927
images/019136.png,2.921
images/019137.png,2.096
images/019138.png,1.836
images/019139.png,1.576
images/019140.png,2.581
images/019141.png,1.587
images/019142.png,1.724
images/019143.png,1.635
images/019144.png,1.604
images/019145.png,1.216
images/019146.png,1.563
images/019147.png,2.553
images/019148.png,1.355
images/019149.png,1.042
images/019150.png,1.465
images/019151.png,0.675
images/019152.png,1.545
images/019153.png,1.62
images/019154.png,2.14
images/019155.png,2.53
images/019156.png,1.918
images/019157.png,1.775
images/019158.png,2.578
images/019159.png,2.271
images/019160.png,3.254
images/019161.png,1.841
images/019162.png,1.654
images/019163.png,2.203
images/019164.png,1.602
images/019165.png,1.414
images/019166.png,1.141
images/019167.png,1.292
images/019168.png,1.406
images/019169.png,1.681
images/019170.png,3.247
images/019171.png,2.159
images/019172.png,1.964
images/019173.png,1.919
images/019174.png,3.431
images/019175.png,3.441
images/019176.png,1.964
images/019177.png,2.027
images/019178.png,2.084
images/019179.png,3.344
images/019180.png,2.469
images/019181.png,2.598
images/019182.png,2.692
images/019183.png,2.012
images/019184.png,2.167
images/019185.png,3.846
images/019186.png,2.211
images/019187.png,2.935
images/019188.png,2.426
images/019189.png,1.722
images/019190.png,1.697
images/019191.png,1.906
images/019192.png,1.631
images/019193.png,1.612
images/019194.png,1.683
images/019195.png,1.612
images/019196.png,1.783
images/019197.png,1.83
images/019198.png,1.932
images/019199.png,1.65
images/019200.png,1.578
images/019201.png,1.299
images/019202.png,1.24
images/019203.png,1.375
images/019204.png,2.583
images/019205.png,3.5
images/019206.png,1.648
images/019207.png,1.57
images/019208.png,1.755
images/019209.png,1.694
images/019210.png,1.593
images/019211.png,1.672
images/019212.png,1.854
images/019213.png,2.221
images/019214.png,2.333
images/019215.png,1.888
images/019216.png,2.446
images/019217.png,1.943
images/019218.png,2.029
images/019219.png,1.903
images/019220.png,1.413
images/019221.png,2.133
images/019222.png,2.402
images/019223.png,2.759
images/019224.png,2.405
images/019225.png,2.891
images/019226.png,3.813
images/019227.png,3.309
images/019228.png,1.903
images/019229.png,1.862
images/019230.png,1.726
images/019231.png,1.878
images/019232.png,1.762
images/019233.png,1.905
images/019234.png,3.13
images/019235.png,2.557
images/019236.png,2.144
images/019237.png,3.415
images/019238.png,2.652
images/019239.png,2.656
images/019240.png,2.318
images/019241.png,2.542
images/019242.png,1.92
images/019243.png,2.483
images/019244.png,2.241
images/019245.png,2.521
images/019246.png,1.354
images/019247.png,1.565
images/019248.png,1.617
images/019249.png,0.915
images/019250.png,1.783
images/019251.png,1.974
images/019252.png,1.91
images/019253.png,2.486
images/019254.png,1.428
images/019255.png,1.469
images/019256.png,1.992
images/019257.png,2.131
images/019258.png,1.5
images/019259.png,1.709
images/019260.png,1.792
images/019261.png,1.479
images/019262.png,1.403
images/019263.png,1.404
images/019264.png,1.45
images/019265.png,1.462
images/019266.png,1.292
images/019267.png,1.643
images/019268.png,1.423
images/019269.png,1.676
images/019270.png,1.836
images/019271.png,3.047
images/019272.png,1.702
images/019273.png,1.8
images/019274.png,3.453
images/019275.png,1.856
images/019276.png,1.41
images/019277.png,1.432
images/019278.png,1.311
images/019279.png,1.46
images/019280.png,1.438
images/019281.png,1.5
images/019282.png,1.523
images/019283.png,1.573
images/019284.png,1.833
images/019285.png,1.491
images/019286.png,1.44
images/019287.png,1.975
images/019288.png,1.65
images/019289.png,1.693
images/019290.png,2.373
images/019291.png,2.444
images/019292.png,2.046
images/019293.png,1.785
images/019294.png,1.944
images/019295.png,1.75
images/019296.png,2.159
images/019297.png,2.572
images/019298.png,1.667
images/019299.png,2.169
images/019300.png,2.603
images/019301.png,2.337
images/019302.png,2.409
images/019303.png,2.599
images/019304.png,2.224
images/019305.png,2.714
images/019306.png,2.907
images/019307.png,2.441
images/019308.png,2.762
images/019309.png,2.939
images/019310.png,3.05
images/019311.png,2.675
images/019312.png,2.095
images/019313.png,2.683
images/019314.png,1.722
images/019315.png,2.698
images/019316.png,2.968
images/019317.png,1.325
images/019318.png,1.2
images/019319.png,1.621
images/019320.png,1.183
images/019321.png,1.369
images/019322.png,1.531
images/019323.png,1.327
images/019324.png,0.987
images/019325.png,1.488
images/019326.png,1.17
images/019327.png,1.465
images/019328.png,1.878
images/019329.png,2.492
images/019330.png,2.662
images/019331.png,1.171
images/019332.png,2.519
images/019333.png,2.408
images/019334.png,1.951
images/019335.png,1.832
images/019336.png,2.508
images/019337.png,1.393
images/019338.png,1.729
images/019339.png,2.138
images/019340.png,1.737
images/019341.png,1.6
images/019342.png,1.833
images/019343.png,1.74
images/019344.png,1.761
images/019345.png,1.886
images/019346.png,1.688
images/019347.png,2.017
images/019348.png,2.446
images/019349.png,2.462
images/019350.png,2.667
images/019351.png,2.878
images/019352.png,1.513
images/019353.png,2.28
